num,board,title,writer,upload_date,view,likes
844287,,난 늘 단기성 게시판이 생길 때마다 즐거워,익명,02/22,1784,60
845375,,우체부 반기는 댕댕이,익명,02/24,1241,64
845366,,의사다미 근황,익명,02/24,3667,130
845343,,미국에서 개최된 냥림픽,익명,02/24,1806,104
845330,,"서강톡톡, 무엇을 암시하는 것이지?",익명,02/24,1447,31
845297,,"""대구가톨릭병원 등 의료진 10여명 감염""  (3:05)",익명,02/24,4208,144
845195,,결혼 후 아이갖는거...,익명,02/24,3753,80
845188,,우왕 하이바이마마에 다산관나와,익명,02/24,3142,76
845183,,대구에서 떡볶이 주문했더니..,익명,02/24,3499,148
845177,,코로나 사망자 한명이 신천지로 몰림당한듯 ㅠㅠ,익명,02/24,2110,37
845161,,나랑 뭐 좀 묻으러갈 다미 구함,익명,02/24,3424,109
845154,,확진자 동선에서 밝혀지는 의문의 스윗함,익명,02/24,3889,109
845140,,고도비만이어도 내적인 아름다움이 중요하다는거 개소리,익명,02/24,3593,144
845132,,서담이 진이뽀를 갈아서 만들고 운영한다는걸 항상 생각하자,익명,02/24,2254,151
845120,,게시판 별 활성화는 대형 커뮤니티에서나 가능한 얘기지,익명,02/24,1108,41
845107,,남자친구 씨파생인데 ㅠㅠ셤 잘봤다고,익명,02/24,2468,83
845094,,개인적으로 행시씨파변리사 같은 자격증 얘기 나오는거 찬성,익명,02/23,1802,77
845080,,나는 다양한 글 익게에 올라오는게 좋음,익명,02/23,659,51
845062,,"나 씨파생 아님, 글 올라오는거 아무렇지도 않음",익명,02/23,1894,102
845043,,씨파생 위로 좀 해주라,익명,02/23,1789,77
845026,,근데 게시판별로 글 올리는게 서담을 위해서 좋음,익명,02/23,1169,48
844988,,ㅠㅠ 440 ㅠㅠㅠ,익명,02/23,3041,69
844925,,브런치 맛집 '라라브레드 한남점' 솔직리뷰,익명,02/23,1205,37
844886,,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이번만 봐준다진짜,익명,02/23,3863,91
844882,,우리나라 힘냈으면 좋겠다,익명,02/23,1560,88
844876,,포항 헬붕좌 ㄷㄷ,익명,02/23,2999,146
844875,,15년지기 x알친구 우리집와서 참교육당했다 ㅋㅋㅋㅋ,익명,02/23,3122,204
845933,,코로나때문에 정신병 걸릴거같아,익명,02/25,2457,70
845854,,친구 집에서 밥 해주기 시작했는데...2,익명,02/24,3306,107
845836,,오픈채팅 신종빌런.kakaotalk,익명,02/24,3251,131
845799,,코끼리 처음본 댕댕이,익명,02/24,1929,80
845787,,[속보] 대만정부 25일부터 한국인 입국자 14일간 의무격리,익명,02/24,1869,51
845753,,[맛게살] 후기 + 리뷰 링크들 정리,익명,02/24,2385,46
845750,,[맛게살] 맛집 리뷰 총 132개 링크 정리했습니다!,익명,02/24,2832,131
845733,,애매하다 싶을 땐 정게로 오시면 됩니다,익명,02/24,1350,46
845732,,비건버거,익명,02/24,1339,33
845728,,민아킴 아나운서 현재 문제 없음.,익명,02/24,2687,68
845698,,일체형 책상 사라지나,익명,02/24,2331,71
845668,,19)))포르노와 실제의 차이.jpg,익명,02/24,4698,115
845660,,군대 냄새 특징.jpg,익명,02/24,2725,168
845655,,서대전에 데이트폭력,익명,02/24,5587,73
845613,,누나 시간 있어요?,익명,02/24,1285,38
845586,,펌)코로나 때문에 아빠가 정체를 밝히심..,익명,02/24,4087,172
845582,,하 1호선 할아버지....,익명,02/24,3266,212
845570,,<속보>오늘부터 서울시 식당·카페 일회용품 사용 전격 허용,익명,02/24,1580,46
845555,,오늘 조금 열나서 걱정하고 있었는데ㅜ...,익명,02/24,1410,37
845537,,오늘 대구에서 마스크 공급 할 수 있었던 이유,익명,02/24,2849,103
845521,,사이버강의 도입시..,익명,02/24,3722,125
845511,,올리브영 알바 마스크로 항의가 급증이다,익명,02/24,3271,139
845474,,11년간의 싸움.jpg,익명,02/24,2474,118
845453,,죽을뻔한 길고양이를 구조하자 변화,익명,02/24,1071,77
845442,,김동완의 팩트폭행,익명,02/24,2423,91
845420,,아아악 나도 이제 다미다!!,익명,02/24,2689,126
846482,,나 월급이랑 성과급 들어왔어!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,익명,02/25,2789,76
846441,,어제 강서구 확진자가 다녀간 가게가 실검에 오른 이유.jpg,익명,02/25,3980,124
846415,,단대 에타 근황.jpg,익명,02/25,3167,85
846393,,진로 취업 참고 사이트 정리 오늘판,익명,02/25,1239,30
846364,[질문],신입생 진화~~~,익명,02/25,1446,30
846351,,드론으로 촬영한 엄청난 연출,익명,02/25,1542,50
846292,,5급 공채 잠정연기입니다,익명,02/25,3557,74
846275,,who믿지말구 질본믿엉...,익명,02/25,3444,108
846271,,코로나 19 담당직원 투신......,익명,02/25,4159,109
846221,,사탄 경악.. 배민 병원비빌런 등장,익명,02/25,2650,77
846217,,19) 남다미 평생 궁금했던건데 궁금증해결됨,익명,02/25,3633,73
846201,,각 대학 온라인 수업 준비중.JPG,익명,02/25,1643,36
846199,,책 사려다 난감해진 대학생,익명,02/25,2795,71
846198,,이러시는 이유가 있으실거 아니에요....,익명,02/25,3661,88
846182,,홍콩 민주화 운동을 주도한 조슈아 웡이 올린 트윗,익명,02/25,2501,166
846156,,개포동 래미안블레스티지 거실뷰래,익명,02/25,3119,73
846130,,이제 이거 쓰고 다녀도 되냐,익명,02/25,3501,92
846127,,ㅠㅠ 아빠 대구 자원하셨어...,익명,02/25,3794,238
846123,,"속보 정리는 안 하공, 중요한 거만 종종 올릴게",익명,02/25,2071,64
846099,,냉무,익명,02/25,3064,60
846087,,수학과 데이트폭력 가해자는 왜 서대전에 사과했을까?,익명,02/25,2591,43
846075,,"명륜진사갈비, 코로나19 극복을 위한 전국 500여 가맹점 한달 월세 지원",익명,02/25,2113,79
846074,,시진핑은 방역실패로 위태위태했는데 어떻게든 한국으로 돌리려고 하겠지,익명,02/25,2526,131
846063,,축) 드디어 RA관 재건축 or 리모델링 관련 올해부터 진행한다고 함!,익명,02/25,2378,96
846058,,중국 매체 연일 한국 때리기,익명,02/25,1694,113
846026,,"주변엔 ""차출됐다"" 말하고..대구로 달려온 '백의의 전사들'",익명,02/25,1055,37
846006,,국민대 중국인들 분반 주장하네 ㅋㅋ,익명,02/25,2437,99
845978,,사실적시에 의한 명예훼손은 폐지해야한다고 생각해,익명,02/25,2493,44
845972,,데이트 폭력을 지켜보기도 했고 당해보기도 했는데,익명,02/25,3023,76
845966,,사과문 가져와써,익명,02/25,3112,55
845959,,중립기어 박자고 말한 다미다,익명,02/25,3744,111
845955,,서대전 가해자 사과문 올라왔으니까 뭐라해도 됨?,익명,02/25,1627,27
847001,,질병관리 본부장 점점 수척해지시네,익명,02/26,1605,69
846984,,독일/프랑스 가정식 레스토랑 '플람스 비스트로'(예술의 전당),익명,02/26,1506,51
846983,,[주관적] 이시국에 적절하지 않지만 중국인들이 진짜 제일 잘하는것,익명,02/26,2790,74
846948,,전남친이랑 섹파라도하고 싶다..,익명,02/26,3193,30
846894,,요즘 대구 근황,익명,02/26,4129,171
846845,,사순절이라 40일동안 섹스 못한다는 남친 ㅠ.ㅠ,익명,02/26,5015,99
846842,,내 동선이 까발려진다면 나라가 뒤집힐것,익명,02/26,4188,167
846840,,새내기들이 멋모르고 군필복학생 만나면 어떡하지,익명,02/26,4139,198
846775,,새내기때 잘 몰라서 놓치는 강의실 에티켓,익명,02/25,4263,155
846755,,[속보] 서담 동접자 역대급 갱신,익명,02/25,3957,195
846738,,서강대 배경화면 (아이폰X 계열),익명,02/25,2237,51
846727,,2n살의 개똥철학- 조금만 더 빨리 깨달았더라면,익명,02/25,1884,84
846675,,신천지 내가 정말 싫어하는이유가,익명,02/25,2061,75
846662,,우리 이모할머니 신천진데,익명,02/25,2442,91
846629,,로이킴 근황,익명,02/25,4020,61
846612,,신입생입니다,익명,02/25,3087,88
846597,,현 시각...장사 망한 중국집.jpg,익명,02/25,4042,116
846594,,쌍팔년도 컨셉으로 찍은 사진.jpg,익명,02/25,2698,92
846588,,존경하는 총장님,익명,02/25,903,28
846573,,나쁜문 많이 뜨네,익명,02/25,1943,58
846546,,자체격리  모범생,익명,02/25,1977,48
846498,,여다미들아 남친이랑 싸울 때 꼭 참고해라~,익명,02/25,3865,84
847597,,확진자 동선에 토모관이 찍히면 이렇게될 수 있습니다.,익명,02/26,4011,147
847528,,스압) 이거 어떻게 생각해? 퍼온거야,익명,02/26,1715,43
847521,,엄마의 말이 일리가 있다 (feat. 소비자과실),익명,02/26,1315,55
847504,,???: 교수님들 불쌍하다.. 혼자 호응 유도하면 현타올듯ㅠ,익명,02/26,3400,131
847502,,19)ㄴㅌ해본 입장에서,익명,02/26,4595,67
847493,,ㄴㅋ이었어도 서로 합의하에했으면 책임없다는건,익명,02/26,2296,82
847492,,뒷북이지만 이번 데이트폭력 사건,익명,02/26,2520,41
847470,,나좀 축하해줘ㅎ,익명,02/26,3178,95
847371,,새내긴데 대학생활 첫단추 꼬인거 너무 슬퍼 ㅠㅠ,익명,02/26,3398,160
847361,,그 엄마에 그 자식,익명,02/26,1407,91
847357,,서울 A대 3000개 강의 싸강 전환 준비 중,익명,02/26,3849,79
847353,,솜털뭉치 치료하는 수의사,익명,02/26,776,39
847336,,초딩 특,익명,02/26,1952,105
847326,,(펌)마스크 개당 1500원 이하로 사는곳 정리글,익명,02/26,2797,77
847283,,어젯밤에 친한 오빠랑 X스했는데,익명,02/26,4004,128
847281,,대학들이 추가적인 개강연기 고민하는 이유는,익명,02/26,1539,28
847262,,2~3일전에 광성중 확진자 나올거라고 했던글,익명,02/26,2873,112
847235,,아 ㅋㅋ 코로나시국에 엄마 시즌 1승ㅋㅋㅋ,익명,02/26,2948,95
847229,,유튜브 세계 최초 기록들,익명,02/26,2344,53
847212,,[GLOBiz] 서강대학교 유일의 국제경영학회 GLOBiz에서 신입기수를 모집합니다.,GLOBiz,02/26,1656,37
847203,,속보 / 중앙 임상위 당분간 확진자 늘어날 것,익명,02/26,2055,41
847171,,중국인 쏴죽이겠다는 글,익명,02/26,2836,88
847163,,"""코로나19 초기 진단 기술 개발""... 화학연, 질본에 긴급 승인 요청",익명,02/26,1869,86
847156,,“제 건물을 코로나19 의료시설로 무상 사용하세요”,익명,02/26,1832,64
847136,,정말 열일하는 질병관리본부.jpg,익명,02/26,2685,166
847117,,"中 6세 아이,할아버지 시신과 ‘사흘’…코로나 무서워 밖에 안나가",익명,02/26,1852,73
847093,,남극에서 표류하던 홍진호 48일만에 무사귀환해,익명,02/26,1464,31
847085,,"[학교 오피셜] 교내 열람실, 토모관 폐쇄 확정",익명,02/26,4268,102
847062,,질본의 역량과 대한민국 시민의식을 보여주는 검사자 대비 확진자수.graph,익명,02/26,2365,57
847045,,동숲 신작 팬들 반응,익명,02/26,2455,108
847042,,살다살다 서담에서 중국인한테 패드립을 ㅋㅋ,익명,02/26,3241,124
848212,,좀 빨리 발표 좀 해라 학교가 그럼,익명,02/27,1543,59
848177,,"곤자가는 쥐똥만한데 카페가 몇개냐....,",익명,02/27,1049,33
848173,,지금 심각한거 같다.,익명,02/27,4395,175
848143,,학교에서 마음대로 수강취소,익명,02/27,3152,97
848129,,싸강할시 서담에 쓰여질 글들,익명,02/27,945,30
848127,,나 전에 혼자 초밥 시켜먹고 그 집이 너무 맛있어서 밤에 언니한테 나 하루종일 굶었다고 뻥치고 꼬드겨서 언니가 시켜줬거든,익명,02/27,2181,88
848114,,현직 의사가 이야기하는 중국 봉쇄 조치가 필요한 이유,익명,02/27,2357,119
848098,,대학원 오니까 공산주의가 왜 망했는지 알겠음,익명,02/27,1069,32
848093,,곤자가 공차 현수막 걸림,익명,02/27,3199,94
848081,,세상 미친ㄴ들이다,익명,02/27,1697,31
848068,,대구 13번째 사망자 병상 부족으로 자가격리 중 사망,익명,02/27,1725,50
848064,,신천지 빠지는 경로 펌) 절대 못 나올듯 ㄷㄷ,익명,02/27,3738,188
848054,,떡잘알 다미 보고 생각난 거,익명,02/27,2059,68
848024,,진짜 중국 유학생들 어떻게 함?,익명,02/27,778,33
848017,,서강대 졸업생이 알려주는 서강대 장점,익명,02/27,1630,34
848016,,굶어 뒤지게 생겼다.,익명,02/27,832,35
848011,,직원들 코로나 걱정해주는 한국회사.jpg,익명,02/27,1769,49
847979,,아니 조니뎁 ;,익명,02/27,992,36
847970,,모 금융사 최종면접 후기,익명,02/27,3010,170
847922,,이이제이.gif,익명,02/27,723,31
847920,,중국에서 고파스 서버공격,익명,02/27,2875,123
847913,,기독교랑 천주교 코로나 사태 대응하는것만봐도,익명,02/27,2979,85
847903,,코로나 피해 극복에 도움이 될까 싶어 전국재해구호협회에 30만원 기부했다.,익명,02/27,1758,161
847897,,임금님의 고양이(스압),익명,02/27,1041,105
847890,,아빠한테 꼬꼬라는 별명을 지어줬더니.jpg,익명,02/27,2388,120
847826,,서강대 졸업생으로 서강대 맛집 공개할게..(주관적),익명,02/27,2847,45
847797,,만약 그 때 내가 서강대학생이었다면 그 조교는 나에게 뭐라고 했을까?,익명,02/27,3982,156
847781,,싸강 전환 안 하면 학기 내내 이거 입고 강의 듣는다,익명,02/27,3289,96
847770,,대구 사람은 이제 아프면 안될거 같다,익명,02/27,3625,112
847734,,대구 라면코너 근황..,익명,02/27,3222,81
847728,,"3번,31번을 선녀로 만들어버리는 트롤러 등장.jpg",익명,02/27,4153,134
847722,,여자 꼬시는 방법 공유한다.,익명,02/27,3393,102
847719,,남사친한테 말실수... 개빡친다,익명,02/27,4516,152
847711,,서담 이분화ㅋㅋㅋㅋㅋㅋ,익명,02/27,945,27
847706,,파워풀한 운전자,익명,02/27,1030,41
847703,,석사졸업논문에 빡친 교수님,익명,02/27,2708,95
847681,,벤위레다미눈 화가 난다 = =,익명,02/26,2353,28
848749,,아까 마스크 어케 구하냐고 올렸던 다민데...,익명,02/28,1681,41
848686,,매일 로또를 12시간씩 공부하는 아내.jpg(스압),익명,02/28,1658,46
848677,,??? : 야 너 폰 떨어뜨렸다,익명,02/28,2773,119
848642,,심란해,익명,02/28,1515,27
848609,,연대숲에 올라온 너무 설레는 글....,익명,02/28,3359,62
848573,,오늘자 선 씨게 넘으신 박은빈 센빠이,익명,02/28,4021,72
848560,,사람이 공부만 하니까 인간접촉이 그리운게 당연한가보다,익명,02/27,2182,69
848553,,친구 집에서 밥 해주기 시작했는데...3,익명,02/27,3319,115
848526,,"""신천지 빠진 딸이 절 고발했습니다""  부모의 눈물",익명,02/27,2033,58
848520,,멈출 줄 모르는 빙그레의 뇌절..,익명,02/27,3852,184
848498,,누가 더 슈퍼전파자인지 내기하는건가,익명,02/27,2073,60
848476,,중국기자의 말같잖은 질문에 각국기자 반응,익명,02/27,2018,73
848454,,야 미국 이제 우리 중국 입국제한 풀어주고 딴나라 제한해야지,익명,02/27,2799,153
848445,,나만 수시로 대학갔다고 꼽주는 친구,익명,02/27,1408,49
848426,유머,마스크 나눠주는 통장님... 눈물...,익명,02/27,3141,152
848404,,집에서 재평가 받는중..,익명,02/27,3395,154
848399,,정부 사칭 마스크빌런,익명,02/27,2384,122
848374,,회사 사수가 날 좋아하는 걸 알아,익명,02/27,2276,44
848360,,19?) 아니 지 여친이랑 ㅅㅅ한거 술자리에서왜말함? 노이해;;,익명,02/27,4639,151
848331,,현재 20학번 새내기들 상황.sad,익명,02/27,3905,151
848305,,말 둥글게 하려면 이 정도는 돼야지;,익명,02/27,2895,73
848303,,Gn 2층,익명,02/27,2296,81
848283,,펌) 코로나 확진자 남자친구 회동에 글 씀.jpg,익명,02/27,2985,122
848271,,새내기들 불쌍해서 어쩌냐,익명,02/27,934,35
848255,,(대충쓸데없는걱정이었다고생각되는글),익명,02/27,2475,81
848246,,후 우체국에서 마스크 구했다,익명,02/27,2361,74
848226,,[마포구] 2월27일 #코로나19 확진자 이동 경로 알림,익명,02/27,1370,27
849274,,관련 공지사항 정리,익명,02/28,2491,110
849270,,이시각 코로나 타격0인 대학교,익명,02/28,3189,91
849247,,선 넘지좀 말아라 오늘 기어온 망충이들 다 단두대로 보내야지,익명,02/28,2308,103
849231,,화좀 가라앉혀 제발,익명,02/28,2510,141
849224,,난 교수다민데... 학교의 공식 안내문을 올릴께...,익명,02/28,4365,207
849203,,사실 지금 사태는 어쩔 수 없다고 생각함.,익명,02/28,1780,89
849172,,싸강 찬성론자였는데,익명,02/28,1564,35
849122,,싸강 유튜브ㅋㄱㅋㅋ(feat.빛충익 교수님),익명,02/28,3830,186
849056,,교수님들 강의짤 찍을 수 있다ㅋㅋㅋㅋㅋㅋ,익명,02/28,2744,90
849051,,[속보] 사이버 강의 공지,익명,02/28,4084,145
849033,,이와중에 이대 입학식 유튭 라방 근황,익명,02/28,3089,120
848992,,도서관 폐쇄 공지가 당일에 올라온 이유,익명,02/28,2524,71
848966,,얘들아 지금 공지가 종합된 최종공지가 아니래ㅇㅇ,익명,02/28,2624,72
848929,,앉으면 따뜻한 의자,익명,02/28,1285,68
